 v-sweep         v(VREF)         v(VIN)          v(VOUT)        
 2.10000000e-02  1.00000000e+00  2.10000000e-02  1.29242218e-03 
 2.20000000e-02  1.00000000e+00  2.20000000e-02  1.29242398e-03 
 2.30000000e-02  1.00000000e+00  2.30000000e-02  1.29242283e-03 
 2.40000000e-02  1.00000000e+00  2.40000000e-02  1.29242265e-03 
 2.50000000e-02  1.00000000e+00  2.50000000e-02  1.29242263e-03 
 2.60000000e-02  1.00000000e+00  2.60000000e-02  1.29242390e-03 
 2.70000000e-02  1.00000000e+00  2.70000000e-02  1.29242188e-03 
 2.80000000e-02  1.00000000e+00  2.80000000e-02  1.29242368e-03 
 2.90000000e-02  1.00000000e+00  2.90000000e-02  1.29242261e-03 
 3.00000000e-02  1.00000000e+00  3.00000000e-02  1.29242369e-03 
 3.10000000e-02  1.00000000e+00  3.10000000e-02  1.29242358e-03 
 3.20000000e-02  1.00000000e+00  3.20000000e-02  1.29242288e-03 
 3.30000000e-02  1.00000000e+00  3.30000000e-02  1.29242360e-03 
 3.40000000e-02  1.00000000e+00  3.40000000e-02  1.29242304e-03 
 3.50000000e-02  1.00000000e+00  3.50000000e-02  1.29242318e-03 
 3.60000000e-02  1.00000000e+00  3.60000000e-02  1.29242362e-03 
 3.70000000e-02  1.00000000e+00  3.70000000e-02  1.29242406e-03 
 3.80000000e-02  1.00000000e+00  3.80000000e-02  1.29242350e-03 
 3.90000000e-02  1.00000000e+00  3.90000000e-02  1.29242267e-03 
 4.00000000e-02  1.00000000e+00  4.00000000e-02  1.29242292e-03 
 4.10000000e-02  1.00000000e+00  4.10000000e-02  1.29242420e-03 
 4.20000000e-02  1.00000000e+00  4.20000000e-02  1.29242166e-03 
 4.30000000e-02  1.00000000e+00  4.30000000e-02  1.29242391e-03 
 4.40000000e-02  1.00000000e+00  4.40000000e-02  1.29242328e-03 
 4.50000000e-02  1.00000000e+00  4.50000000e-02  1.29242338e-03 
 4.60000000e-02  1.00000000e+00  4.60000000e-02  1.29242408e-03 
 4.70000000e-02  1.00000000e+00  4.70000000e-02  1.29242275e-03 
 4.80000000e-02  1.00000000e+00  4.80000000e-02  1.29242374e-03 
 4.90000000e-02  1.00000000e+00  4.90000000e-02  1.29242322e-03 
 5.00000000e-02  1.00000000e+00  5.00000000e-02  1.29242377e-03 
 5.10000000e-02  1.00000000e+00  5.10000000e-02  1.29242378e-03 
 5.20000000e-02  1.00000000e+00  5.20000000e-02  1.29242443e-03 
 5.30000000e-02  1.00000000e+00  5.30000000e-02  1.29242307e-03 
 5.40000000e-02  1.00000000e+00  5.40000000e-02  1.29242219e-03 
 5.50000000e-02  1.00000000e+00  5.50000000e-02  1.29242351e-03 
 5.60000000e-02  1.00000000e+00  5.60000000e-02  1.29242332e-03 
 5.70000000e-02  1.00000000e+00  5.70000000e-02  1.29242363e-03 
 5.80000000e-02  1.00000000e+00  5.80000000e-02  1.29242306e-03 
 5.90000000e-02  1.00000000e+00  5.90000000e-02  1.29242343e-03 
 6.00000000e-02  1.00000000e+00  6.00000000e-02  1.29242336e-03 
 6.10000000e-02  1.00000000e+00  6.10000000e-02  1.29242334e-03 
 6.20000000e-02  1.00000000e+00  6.20000000e-02  1.29242341e-03 
 6.30000000e-02  1.00000000e+00  6.30000000e-02  1.29242330e-03 
 6.40000000e-02  1.00000000e+00  6.40000000e-02  1.29242306e-03 
 6.50000000e-02  1.00000000e+00  6.50000000e-02  1.29242455e-03 
 6.60000000e-02  1.00000000e+00  6.60000000e-02  1.29242189e-03 
 6.70000000e-02  1.00000000e+00  6.70000000e-02  1.29242390e-03 
 6.80000000e-02  1.00000000e+00  6.80000000e-02  1.29242211e-03 
 6.90000000e-02  1.00000000e+00  6.90000000e-02  1.29242330e-03 
 7.00000000e-02  1.00000000e+00  7.00000000e-02  1.29242431e-03 
 7.10000000e-02  1.00000000e+00  7.10000000e-02  1.29242265e-03 
 7.20000000e-02  1.00000000e+00  7.20000000e-02  1.29242428e-03 
 7.30000000e-02  1.00000000e+00  7.30000000e-02  1.29242219e-03 
 7.40000000e-02  1.00000000e+00  7.40000000e-02  1.29242403e-03 
 7.50000000e-02  1.00000000e+00  7.50000000e-02  1.29242287e-03 
 7.60000000e-02  1.00000000e+00  7.60000000e-02  1.29242337e-03 
 7.70000000e-02  1.00000000e+00  7.70000000e-02  1.29242335e-03 
 7.80000000e-02  1.00000000e+00  7.80000000e-02  1.29242380e-03 
 7.90000000e-02  1.00000000e+00  7.90000000e-02  1.29242430e-03 
 8.00000000e-02  1.00000000e+00  8.00000000e-02  1.29242326e-03 
 8.10000000e-02  1.00000000e+00  8.10000000e-02  1.29242324e-03 
 8.20000000e-02  1.00000000e+00  8.20000000e-02  1.29242384e-03 
 8.30000000e-02  1.00000000e+00  8.30000000e-02  1.29242329e-03 
 8.40000000e-02  1.00000000e+00  8.40000000e-02  1.29242386e-03 
 8.50000000e-02  1.00000000e+00  8.50000000e-02  1.29242380e-03 
 8.60000000e-02  1.00000000e+00  8.60000000e-02  1.29242417e-03 
 8.70000000e-02  1.00000000e+00  8.70000000e-02  1.29242182e-03 
 8.80000000e-02  1.00000000e+00  8.80000000e-02  1.29242426e-03 
 8.90000000e-02  1.00000000e+00  8.90000000e-02  1.29242206e-03 
 9.00000000e-02  1.00000000e+00  9.00000000e-02  1.29242420e-03 
 9.10000000e-02  1.00000000e+00  9.10000000e-02  1.29242197e-03 
 9.20000000e-02  1.00000000e+00  9.20000000e-02  1.29242452e-03 
 9.30000000e-02  1.00000000e+00  9.30000000e-02  1.29242188e-03 
 9.40000000e-02  1.00000000e+00  9.40000000e-02  1.29242450e-03 
 9.50000000e-02  1.00000000e+00  9.50000000e-02  1.29242180e-03 
 9.60000000e-02  1.00000000e+00  9.60000000e-02  1.29242474e-03 
 9.70000000e-02  1.00000000e+00  9.70000000e-02  1.29242238e-03 
 9.80000000e-02  1.00000000e+00  9.80000000e-02  1.29242474e-03 
 9.90000000e-02  1.00000000e+00  9.90000000e-02  1.29242193e-03 
 1.00000000e-01  1.00000000e+00  1.00000000e-01  1.29242471e-03 
 1.01000000e-01  1.00000000e+00  1.01000000e-01  1.29242183e-03 
 1.02000000e-01  1.00000000e+00  1.02000000e-01  1.29242398e-03 
 1.03000000e-01  1.00000000e+00  1.03000000e-01  1.29242176e-03 
 1.04000000e-01  1.00000000e+00  1.04000000e-01  1.29242387e-03 
 1.05000000e-01  1.00000000e+00  1.05000000e-01  1.29242200e-03 
 1.06000000e-01  1.00000000e+00  1.06000000e-01  1.29242481e-03 
 1.07000000e-01  1.00000000e+00  1.07000000e-01  1.29242181e-03 
 1.08000000e-01  1.00000000e+00  1.08000000e-01  1.29242351e-03 
 1.09000000e-01  1.00000000e+00  1.09000000e-01  1.29242290e-03 
 1.10000000e-01  1.00000000e+00  1.10000000e-01  1.29242294e-03 
 1.11000000e-01  1.00000000e+00  1.11000000e-01  1.29242403e-03 
 1.12000000e-01  1.00000000e+00  1.12000000e-01  1.29242289e-03 
 1.13000000e-01  1.00000000e+00  1.13000000e-01  1.29242387e-03 
 1.14000000e-01  1.00000000e+00  1.14000000e-01  1.29242427e-03 
 1.15000000e-01  1.00000000e+00  1.15000000e-01  1.29242276e-03 
 1.16000000e-01  1.00000000e+00  1.16000000e-01  1.29242356e-03 
 1.17000000e-01  1.00000000e+00  1.17000000e-01  1.29242317e-03 
 1.18000000e-01  1.00000000e+00  1.18000000e-01  1.29242402e-03 
 1.19000000e-01  1.00000000e+00  1.19000000e-01  1.29242266e-03 
 1.20000000e-01  1.00000000e+00  1.20000000e-01  1.29242389e-03 
 1.21000000e-01  1.00000000e+00  1.21000000e-01  1.29242342e-03 
 1.22000000e-01  1.00000000e+00  1.22000000e-01  1.29242350e-03 
 1.23000000e-01  1.00000000e+00  1.23000000e-01  1.29242403e-03 
 1.24000000e-01  1.00000000e+00  1.24000000e-01  1.29242479e-03 
 1.25000000e-01  1.00000000e+00  1.25000000e-01  1.29242232e-03 
 1.26000000e-01  1.00000000e+00  1.26000000e-01  1.29242404e-03 
 1.27000000e-01  1.00000000e+00  1.27000000e-01  1.29242162e-03 
 1.28000000e-01  1.00000000e+00  1.28000000e-01  1.29242465e-03 
 1.29000000e-01  1.00000000e+00  1.29000000e-01  1.29242320e-03 
 1.30000000e-01  1.00000000e+00  1.30000000e-01  1.29242213e-03 
 1.31000000e-01  1.00000000e+00  1.31000000e-01  1.29242513e-03 
 1.32000000e-01  1.00000000e+00  1.32000000e-01  1.29242307e-03 
 1.33000000e-01  1.00000000e+00  1.33000000e-01  1.29242230e-03 
 1.34000000e-01  1.00000000e+00  1.34000000e-01  1.29242388e-03 
 1.35000000e-01  1.00000000e+00  1.35000000e-01  1.29242275e-03 
 1.36000000e-01  1.00000000e+00  1.36000000e-01  1.29242436e-03 
 1.37000000e-01  1.00000000e+00  1.37000000e-01  1.29242197e-03 
 1.38000000e-01  1.00000000e+00  1.38000000e-01  1.29242405e-03 
 1.39000000e-01  1.00000000e+00  1.39000000e-01  1.29242185e-03 
 1.40000000e-01  1.00000000e+00  1.40000000e-01  1.29242380e-03 
 1.41000000e-01  1.00000000e+00  1.41000000e-01  1.29242330e-03 
 1.42000000e-01  1.00000000e+00  1.42000000e-01  1.29242389e-03 
 1.43000000e-01  1.00000000e+00  1.43000000e-01  1.29242241e-03 
 1.44000000e-01  1.00000000e+00  1.44000000e-01  1.29242478e-03 
 1.45000000e-01  1.00000000e+00  1.45000000e-01  1.29242200e-03 
 1.46000000e-01  1.00000000e+00  1.46000000e-01  1.29242447e-03 
 1.47000000e-01  1.00000000e+00  1.47000000e-01  1.29242134e-03 
 1.48000000e-01  1.00000000e+00  1.48000000e-01  1.29242340e-03 
 1.49000000e-01  1.00000000e+00  1.49000000e-01  1.29242257e-03 
 1.50000000e-01  1.00000000e+00  1.50000000e-01  1.29242340e-03 
 1.51000000e-01  1.00000000e+00  1.51000000e-01  1.29242401e-03 
 1.52000000e-01  1.00000000e+00  1.52000000e-01  1.29242395e-03 
 1.53000000e-01  1.00000000e+00  1.53000000e-01  1.29242295e-03 
 1.54000000e-01  1.00000000e+00  1.54000000e-01  1.29242358e-03 
 1.55000000e-01  1.00000000e+00  1.55000000e-01  1.29242374e-03 
 1.56000000e-01  1.00000000e+00  1.56000000e-01  1.29242383e-03 
 1.57000000e-01  1.00000000e+00  1.57000000e-01  1.29242293e-03 
 1.58000000e-01  1.00000000e+00  1.58000000e-01  1.29242395e-03 
 1.59000000e-01  1.00000000e+00  1.59000000e-01  1.29242386e-03 
 1.60000000e-01  1.00000000e+00  1.60000000e-01  1.29242369e-03 
 1.61000000e-01  1.00000000e+00  1.61000000e-01  1.29242289e-03 
 1.62000000e-01  1.00000000e+00  1.62000000e-01  1.29242371e-03 
 1.63000000e-01  1.00000000e+00  1.63000000e-01  1.29242317e-03 
 1.64000000e-01  1.00000000e+00  1.64000000e-01  1.29242386e-03 
 1.65000000e-01  1.00000000e+00  1.65000000e-01  1.29242327e-03 
 1.66000000e-01  1.00000000e+00  1.66000000e-01  1.29242377e-03 
 1.67000000e-01  1.00000000e+00  1.67000000e-01  1.29242281e-03 
 1.68000000e-01  1.00000000e+00  1.68000000e-01  1.29242340e-03 
 1.69000000e-01  1.00000000e+00  1.69000000e-01  1.29242408e-03 
 1.70000000e-01  1.00000000e+00  1.70000000e-01  1.29242323e-03 
 1.71000000e-01  1.00000000e+00  1.71000000e-01  1.29242408e-03 
 1.72000000e-01  1.00000000e+00  1.72000000e-01  1.29242413e-03 
 1.73000000e-01  1.00000000e+00  1.73000000e-01  1.29242291e-03 
 1.74000000e-01  1.00000000e+00  1.74000000e-01  1.29242352e-03 
 1.75000000e-01  1.00000000e+00  1.75000000e-01  1.29242370e-03 
 1.76000000e-01  1.00000000e+00  1.76000000e-01  1.29242446e-03 
 1.77000000e-01  1.00000000e+00  1.77000000e-01  1.29242294e-03 
 1.78000000e-01  1.00000000e+00  1.78000000e-01  1.29242364e-03 
 1.79000000e-01  1.00000000e+00  1.79000000e-01  1.29242466e-03 
 1.80000000e-01  1.00000000e+00  1.80000000e-01  1.29242288e-03 
 1.81000000e-01  1.00000000e+00  1.81000000e-01  1.29242289e-03 
 1.82000000e-01  1.00000000e+00  1.82000000e-01  1.29242404e-03 
 1.83000000e-01  1.00000000e+00  1.83000000e-01  1.29242367e-03 
 1.84000000e-01  1.00000000e+00  1.84000000e-01  1.29242310e-03 
 1.85000000e-01  1.00000000e+00  1.85000000e-01  1.29242324e-03 
 1.86000000e-01  1.00000000e+00  1.86000000e-01  1.29242324e-03 
 1.87000000e-01  1.00000000e+00  1.87000000e-01  1.29242336e-03 
 1.88000000e-01  1.00000000e+00  1.88000000e-01  1.29242309e-03 
 1.89000000e-01  1.00000000e+00  1.89000000e-01  1.29242324e-03 
 1.90000000e-01  1.00000000e+00  1.90000000e-01  1.29242311e-03 
 1.91000000e-01  1.00000000e+00  1.91000000e-01  1.29242306e-03 
 1.92000000e-01  1.00000000e+00  1.92000000e-01  1.29242324e-03 
 1.93000000e-01  1.00000000e+00  1.93000000e-01  1.29242354e-03 
 1.94000000e-01  1.00000000e+00  1.94000000e-01  1.29242393e-03 
 1.95000000e-01  1.00000000e+00  1.95000000e-01  1.29242369e-03 
 1.96000000e-01  1.00000000e+00  1.96000000e-01  1.29242324e-03 
 1.97000000e-01  1.00000000e+00  1.97000000e-01  1.29242262e-03 
 1.98000000e-01  1.00000000e+00  1.98000000e-01  1.29242396e-03 
 1.99000000e-01  1.00000000e+00  1.99000000e-01  1.29242308e-03 
 2.00000000e-01  1.00000000e+00  2.00000000e-01  1.29242394e-03 
 2.01000000e-01  1.00000000e+00  2.01000000e-01  1.29242304e-03 
 2.02000000e-01  1.00000000e+00  2.02000000e-01  1.29242345e-03 
 2.03000000e-01  1.00000000e+00  2.03000000e-01  1.29242302e-03 
 2.04000000e-01  1.00000000e+00  2.04000000e-01  1.29242319e-03 
 2.05000000e-01  1.00000000e+00  2.05000000e-01  1.29242384e-03 
 2.06000000e-01  1.00000000e+00  2.06000000e-01  1.29242396e-03 
 2.07000000e-01  1.00000000e+00  2.07000000e-01  1.29242326e-03 
 2.08000000e-01  1.00000000e+00  2.08000000e-01  1.29242316e-03 
 2.09000000e-01  1.00000000e+00  2.09000000e-01  1.29242400e-03 
 2.10000000e-01  1.00000000e+00  2.10000000e-01  1.29242285e-03 
 2.11000000e-01  1.00000000e+00  2.11000000e-01  1.29242311e-03 
 2.12000000e-01  1.00000000e+00  2.12000000e-01  1.29242362e-03 
 2.13000000e-01  1.00000000e+00  2.13000000e-01  1.29242299e-03 
 2.14000000e-01  1.00000000e+00  2.14000000e-01  1.29242335e-03 
 2.15000000e-01  1.00000000e+00  2.15000000e-01  1.29242369e-03 
 2.16000000e-01  1.00000000e+00  2.16000000e-01  1.29242357e-03 
 2.17000000e-01  1.00000000e+00  2.17000000e-01  1.29242427e-03 
 2.18000000e-01  1.00000000e+00  2.18000000e-01  1.29242293e-03 
 2.19000000e-01  1.00000000e+00  2.19000000e-01  1.29242360e-03 
 2.20000000e-01  1.00000000e+00  2.20000000e-01  1.29242393e-03 
 2.21000000e-01  1.00000000e+00  2.21000000e-01  1.29242270e-03 
 2.22000000e-01  1.00000000e+00  2.22000000e-01  1.29242335e-03 
 2.23000000e-01  1.00000000e+00  2.23000000e-01  1.29242433e-03 
 2.24000000e-01  1.00000000e+00  2.24000000e-01  1.29242349e-03 
 2.25000000e-01  1.00000000e+00  2.25000000e-01  1.29242374e-03 
 2.26000000e-01  1.00000000e+00  2.26000000e-01  1.29242297e-03 
 2.27000000e-01  1.00000000e+00  2.27000000e-01  1.29242398e-03 
 2.28000000e-01  1.00000000e+00  2.28000000e-01  1.29242319e-03 
 2.29000000e-01  1.00000000e+00  2.29000000e-01  1.29242352e-03 
 2.30000000e-01  1.00000000e+00  2.30000000e-01  1.29242449e-03 
 2.31000000e-01  1.00000000e+00  2.31000000e-01  1.29242050e-03 
 2.32000000e-01  1.00000000e+00  2.32000000e-01  1.29242338e-03 
 2.33000000e-01  1.00000000e+00  2.33000000e-01  1.29242186e-03 
 2.34000000e-01  1.00000000e+00  2.34000000e-01  1.29242429e-03 
 2.35000000e-01  1.00000000e+00  2.35000000e-01  1.29242254e-03 
 2.36000000e-01  1.00000000e+00  2.36000000e-01  1.29242417e-03 
 2.37000000e-01  1.00000000e+00  2.37000000e-01  1.29242337e-03 
 2.38000000e-01  1.00000000e+00  2.38000000e-01  1.29242425e-03 
 2.39000000e-01  1.00000000e+00  2.39000000e-01  1.29242396e-03 
 2.40000000e-01  1.00000000e+00  2.40000000e-01  1.29242387e-03 
 2.41000000e-01  1.00000000e+00  2.41000000e-01  1.29242422e-03 
 2.42000000e-01  1.00000000e+00  2.42000000e-01  1.29242434e-03 
 2.43000000e-01  1.00000000e+00  2.43000000e-01  1.29242286e-03 
 2.44000000e-01  1.00000000e+00  2.44000000e-01  1.29242312e-03 
 2.45000000e-01  1.00000000e+00  2.45000000e-01  1.29242353e-03 
 2.46000000e-01  1.00000000e+00  2.46000000e-01  1.29242383e-03 
 2.47000000e-01  1.00000000e+00  2.47000000e-01  1.29242373e-03 
 2.48000000e-01  1.00000000e+00  2.48000000e-01  1.29242459e-03 
 2.49000000e-01  1.00000000e+00  2.49000000e-01  1.29242312e-03 
 2.50000000e-01  1.00000000e+00  2.50000000e-01  1.29242279e-03 
 2.51000000e-01  1.00000000e+00  2.51000000e-01  1.29242381e-03 
 2.52000000e-01  1.00000000e+00  2.52000000e-01  1.29242353e-03 
 2.53000000e-01  1.00000000e+00  2.53000000e-01  1.29242469e-03 
 2.54000000e-01  1.00000000e+00  2.54000000e-01  1.29242346e-03 
 2.55000000e-01  1.00000000e+00  2.55000000e-01  1.29242334e-03 
 2.56000000e-01  1.00000000e+00  2.56000000e-01  1.29242391e-03 
 2.57000000e-01  1.00000000e+00  2.57000000e-01  1.29242346e-03 
 2.58000000e-01  1.00000000e+00  2.58000000e-01  1.29242430e-03 
 2.59000000e-01  1.00000000e+00  2.59000000e-01  1.29242340e-03 
 2.60000000e-01  1.00000000e+00  2.60000000e-01  1.29242294e-03 
 2.61000000e-01  1.00000000e+00  2.61000000e-01  1.29242412e-03 
 2.62000000e-01  1.00000000e+00  2.62000000e-01  1.29242353e-03 
 2.63000000e-01  1.00000000e+00  2.63000000e-01  1.29242401e-03 
 2.64000000e-01  1.00000000e+00  2.64000000e-01  1.29242410e-03 
 2.65000000e-01  1.00000000e+00  2.65000000e-01  1.29242332e-03 
 2.66000000e-01  1.00000000e+00  2.66000000e-01  1.29242336e-03 
 2.67000000e-01  1.00000000e+00  2.67000000e-01  1.29242510e-03 
 2.68000000e-01  1.00000000e+00  2.68000000e-01  1.29242172e-03 
 2.69000000e-01  1.00000000e+00  2.69000000e-01  1.29242454e-03 
 2.70000000e-01  1.00000000e+00  2.70000000e-01  1.29242229e-03 
 2.71000000e-01  1.00000000e+00  2.71000000e-01  1.29242538e-03 
 2.72000000e-01  1.00000000e+00  2.72000000e-01  1.29242251e-03 
 2.73000000e-01  1.00000000e+00  2.73000000e-01  1.29242605e-03 
 2.74000000e-01  1.00000000e+00  2.74000000e-01  1.29242284e-03 
 2.75000000e-01  1.00000000e+00  2.75000000e-01  1.29242533e-03 
 2.76000000e-01  1.00000000e+00  2.76000000e-01  1.29242275e-03 
 2.77000000e-01  1.00000000e+00  2.77000000e-01  1.29242450e-03 
 2.78000000e-01  1.00000000e+00  2.78000000e-01  1.29242208e-03 
 2.79000000e-01  1.00000000e+00  2.79000000e-01  1.29242383e-03 
 2.80000000e-01  1.00000000e+00  2.80000000e-01  1.29242312e-03 
 2.81000000e-01  1.00000000e+00  2.81000000e-01  1.29242417e-03 
 2.82000000e-01  1.00000000e+00  2.82000000e-01  1.29242247e-03 
 2.83000000e-01  1.00000000e+00  2.83000000e-01  1.29242422e-03 
 2.84000000e-01  1.00000000e+00  2.84000000e-01  1.29242209e-03 
 2.85000000e-01  1.00000000e+00  2.85000000e-01  1.29242444e-03 
 2.86000000e-01  1.00000000e+00  2.86000000e-01  1.29242231e-03 
 2.87000000e-01  1.00000000e+00  2.87000000e-01  1.29242444e-03 
 2.88000000e-01  1.00000000e+00  2.88000000e-01  1.29242101e-03 
 2.89000000e-01  1.00000000e+00  2.89000000e-01  1.29242445e-03 
 2.90000000e-01  1.00000000e+00  2.90000000e-01  1.29242230e-03 
 2.91000000e-01  1.00000000e+00  2.91000000e-01  1.29242376e-03 
 2.92000000e-01  1.00000000e+00  2.92000000e-01  1.29242322e-03 
 2.93000000e-01  1.00000000e+00  2.93000000e-01  1.29242283e-03 
 2.94000000e-01  1.00000000e+00  2.94000000e-01  1.29242361e-03 
 2.95000000e-01  1.00000000e+00  2.95000000e-01  1.29242327e-03 
 2.96000000e-01  1.00000000e+00  2.96000000e-01  1.29242405e-03 
 2.97000000e-01  1.00000000e+00  2.97000000e-01  1.29242389e-03 
 2.98000000e-01  1.00000000e+00  2.98000000e-01  1.29242337e-03 
 2.99000000e-01  1.00000000e+00  2.99000000e-01  1.29242381e-03 
 3.00000000e-01  1.00000000e+00  3.00000000e-01  1.29242329e-03 
 3.01000000e-01  1.00000000e+00  3.01000000e-01  1.29242317e-03 
 3.02000000e-01  1.00000000e+00  3.02000000e-01  1.29242425e-03 
 3.03000000e-01  1.00000000e+00  3.03000000e-01  1.29242248e-03 
 3.04000000e-01  1.00000000e+00  3.04000000e-01  1.29242349e-03 
 3.05000000e-01  1.00000000e+00  3.05000000e-01  1.29242384e-03 
 3.06000000e-01  1.00000000e+00  3.06000000e-01  1.29242390e-03 
 3.07000000e-01  1.00000000e+00  3.07000000e-01  1.29242385e-03 
 3.08000000e-01  1.00000000e+00  3.08000000e-01  1.29242404e-03 
 3.09000000e-01  1.00000000e+00  3.09000000e-01  1.29242451e-03 
 3.10000000e-01  1.00000000e+00  3.10000000e-01  1.29242389e-03 
 3.11000000e-01  1.00000000e+00  3.11000000e-01  1.29242398e-03 
 3.12000000e-01  1.00000000e+00  3.12000000e-01  1.29242286e-03 
 3.13000000e-01  1.00000000e+00  3.13000000e-01  1.29242290e-03 
 3.14000000e-01  1.00000000e+00  3.14000000e-01  1.29242470e-03 
 3.15000000e-01  1.00000000e+00  3.15000000e-01  1.29242275e-03 
 3.16000000e-01  1.00000000e+00  3.16000000e-01  1.29242289e-03 
 3.17000000e-01  1.00000000e+00  3.17000000e-01  1.29242276e-03 
 3.18000000e-01  1.00000000e+00  3.18000000e-01  1.29242458e-03 
 3.19000000e-01  1.00000000e+00  3.19000000e-01  1.29242149e-03 
 3.20000000e-01  1.00000000e+00  3.20000000e-01  1.29242340e-03 
 3.21000000e-01  1.00000000e+00  3.21000000e-01  1.29242333e-03 
 3.22000000e-01  1.00000000e+00  3.22000000e-01  1.29242331e-03 
 3.23000000e-01  1.00000000e+00  3.23000000e-01  1.29242445e-03 
 3.24000000e-01  1.00000000e+00  3.24000000e-01  1.29242343e-03 
 3.25000000e-01  1.00000000e+00  3.25000000e-01  1.29242374e-03 
 3.26000000e-01  1.00000000e+00  3.26000000e-01  1.29242351e-03 
 3.27000000e-01  1.00000000e+00  3.27000000e-01  1.29242536e-03 
 3.28000000e-01  1.00000000e+00  3.28000000e-01  1.29242334e-03 
 3.29000000e-01  1.00000000e+00  3.29000000e-01  1.29242446e-03 
 3.30000000e-01  1.00000000e+00  3.30000000e-01  1.29242193e-03 
 3.31000000e-01  1.00000000e+00  3.31000000e-01  1.29242482e-03 
 3.32000000e-01  1.00000000e+00  3.32000000e-01  1.29242195e-03 
 3.33000000e-01  1.00000000e+00  3.33000000e-01  1.29242356e-03 
 3.34000000e-01  1.00000000e+00  3.34000000e-01  1.29242324e-03 
 3.35000000e-01  1.00000000e+00  3.35000000e-01  1.29242379e-03 
 3.36000000e-01  1.00000000e+00  3.36000000e-01  1.29242364e-03 
 3.37000000e-01  1.00000000e+00  3.37000000e-01  1.29242372e-03 
 3.38000000e-01  1.00000000e+00  3.38000000e-01  1.29242419e-03 
 3.39000000e-01  1.00000000e+00  3.39000000e-01  1.29242344e-03 
 3.40000000e-01  1.00000000e+00  3.40000000e-01  1.29242499e-03 
 3.41000000e-01  1.00000000e+00  3.41000000e-01  1.29242319e-03 
 3.42000000e-01  1.00000000e+00  3.42000000e-01  1.29242290e-03 
 3.43000000e-01  1.00000000e+00  3.43000000e-01  1.29242334e-03 
 3.44000000e-01  1.00000000e+00  3.44000000e-01  1.29242370e-03 
 3.45000000e-01  1.00000000e+00  3.45000000e-01  1.29242349e-03 
 3.46000000e-01  1.00000000e+00  3.46000000e-01  1.29242340e-03 
